DataDate,PM10,PM2.5,PM2_5_P,PM10_P,Temp_P,Hum_P
2023-09-14 20:30:00,30.43616,10.66403,9.52,11.0,21.0,99.42
2023-09-14 20:31:00,29.83508,10.77987,8.08,9.0,21.0,99.82
2023-09-14 20:32:00,29.80615,10.78991,9.54,11.0,21.0,99.25
2023-09-14 20:33:00,30.16541,10.8155,10.16,12.0,21.0,99.72
2023-09-14 20:34:00,30.35087,10.82598,10.16,12.0,21.0,99.71
2023-09-14 20:35:00,30.32202,10.82758,9.53,11.0,21.0,99.36
2023-09-14 20:36:00,30.39795,10.8356,9.48,11.0,21.0,99.64
2023-09-14 20:37:00,30.5308,10.81571,10.93,13.0,21.0,99.18
2023-09-14 20:40:00,30.5459,10.83852,8.18,9.0,21.0,99.14
2023-09-14 20:41:00,30.55432,10.83852,8.79,10.0,21.0,99.66
2023-09-14 20:42:00,30.15617,10.90273,8.78,10.0,21.0,99.71
2023-09-14 20:43:00,29.92021,10.90106,9.55,12.0,21.0,99.19
2023-09-14 20:44:00,29.73324,10.8982,8.81,10.0,21.0,99.53
2023-09-14 20:45:00,29.91117,10.81247,8.85,10.0,21.0,99.27
2023-09-14 20:46:00,30.85783,10.82845,9.47,11.0,21.0,99.72
2023-09-14 20:47:00,31.11035,10.8569,8.82,12.0,21.0,99.46
2023-09-14 20:48:00,31.212,10.95322,8.1,9.0,21.0,99.69
2023-09-14 20:49:00,31.16235,10.94052,8.16,9.0,21.0,99.29
2023-09-14 20:50:00,31.16235,10.94052,8.08,9.0,21.0,99.8
2023-09-14 20:51:00,31.15873,10.97486,7.45,7.0,21.0,99.4
2023-09-14 20:53:00,31.02075,10.87338,7.075,6.5,21.05,99.57
2023-09-14 20:55:00,30.31201,10.8428,7.805,8.0,21.05,99.295
2023-09-14 20:56:00,28.74866,10.66089,6.7,6.0,21.0,99.77
2023-09-14 20:57:00,27.66943,10.65596,7.46,8.0,21.1,99.27
2023-09-14 20:58:00,27.65869,10.62791,7.49,7.0,21.0,99.14
2023-09-14 20:59:00,27.755,10.57199,7.43,7.0,21.0,99.52
2023-09-14 21:00:00,27.88916,10.5855,7.46,7.0,21.1,99.27
2023-09-14 21:01:00,27.45471,10.6108,8.09,9.0,21.1,99.67
2023-09-14 21:03:00,26.97314,10.58778,7.42,7.0,21.1,99.54
2023-09-14 21:04:00,26.97314,10.58778,7.4,7.0,21.1,99.655
2023-09-14 21:06:00,27.42493,10.53997,8.11,9.0,21.1,99.55
